ID,name,latitude,longitude
533,ВкусВилл,37.5478685,55.8424582
534,ВкусВилл,37.5902207,55.6562124
535,ВкусВилл,37.6354872,55.7635223
536,ВкусВилл,37.6605617,55.8140737
537,ВкусВилл,37.6564711,55.8233532
538,ВкусВилл,37.6029046,55.8848647
539,ВкусВилл,37.6165558,55.8940881
540,ВкусВилл,37.5606047,55.6631115
541,ВкусВилл,37.6436283,55.7113902
542,ВкусВилл,37.5259962,55.7781228
543,ВкусВилл,37.7689235,55.7982363
544,ВкусВилл,37.6141043,55.653644
545,ВкусВилл,37.4269763,55.8159055
546,ВкусВилл,37.8256654,55.7744253
547,ВкусВилл,37.3567577,55.8435636
548,ВкусВилл,37.6171786,55.8502742
549,ВкусВилл,37.6841695,55.7718784
550,ВкусВилл,37.7633598,55.670093
551,ВкусВилл,37.7113619,55.7522813
552,ВкусВилл,37.5940964,55.8647821
553,ВкусВилл,37.5569073,55.7793121
554,ВкусВилл,37.7758796,55.6611127
555,ВкусВилл,37.7325766,55.6629318
556,ВкусВилл,37.6992319,55.7796699
557,ВкусВилл,37.6618972,55.6748454
558,ВкусВилл,37.5187705,55.7354482
559,ВкусВилл,37.6173122,55.7401332
560,ВкусВилл,37.6408835,55.7792498
561,ВкусВилл,37.5593357,55.54841
562,ВкусВилл,37.3793098,55.8386087
563,ВкусВилл,37.5105114,55.7428163
564,ВкусВилл,37.6836471,55.6801319
565,ВкусВилл,37.5264349,55.8877181
566,ВкусВилл,37.4912718,55.7379326
567,ВкусВилл,37.552895,55.689013
568,ВкусВилл,37.5465925,55.6880133
569,ВкусВилл,37.460283,55.7314809
570,ВкусВилл,37.5170608,55.7489319
571,ВкусВилл,37.6056996,55.6935759
572,Вкусвилл,37.4010089,55.6411238
573,ВкусВилл,37.5465931,55.7448259
574,ВкусВилл,37.5625258,55.7927754
575,ВкусВилл,37.5789821,55.7946795
576,ВкусВилл,37.6409385,55.7846232
577,ВкусВилл,37.689777,55.8712508
578,ВкусВилл,37.4921377,55.8817645
579,ВкусВилл,37.6463404,55.8518465
580,Вкусвилл,37.5115297,55.7538924
581,ВкусВилл,37.5117121,55.8051862
582,ВкусВилл,37.5311203,55.7269491
583,ВкусВилл,37.5085415,55.7518019
584,ВкусВилл,37.5099029,55.7580809
585,ВкусВилл,37.4856546,55.8118534
586,ВкусВилл,37.9423924,55.700183
587,ВкусВилл,37.6304693,55.6999046
588,ВкусВилл,37.5268859,55.7502429
589,ВкусВилл,37.5031317,55.8821307
590,ВкусВилл,37.4797879,55.8778785
591,ВкусВилл,37.3725623,55.8603745
592,ВкусВилл,37.6035921,55.8613943
593,Вкусвилл,37.5338847,55.6623871
594,ВкусВилл,37.585575,55.8905265
595,ВкусВилл,37.521143,55.7141948
596,ВкусВилл,37.5732728,55.517452
597,ВкусВилл,37.6221259,55.7292972
598,ВкусВилл,37.7422512,55.734436
599,ВкусВилл,37.5788429,55.6534016
600,ВкусВилл,37.6899503,55.8607959
601,ВкусВилл,37.6443089,55.7300796
602,ВкусВилл,37.4261498,55.6572061
603,ВкусВилл,37.5512468,55.6695642
604,ВкусВилл,37.5541837,55.5543086
605,ВкусВилл,37.5087951,55.6664707
606,ВкусВилл,37.5132905,55.6702202
607,ВкусВилл,37.6252744,55.6963476
608,ВкусВилл,37.7817213,55.7075793
609,ВкусВилл,37.5416447,55.6034763
610,ВкусВилл,37.4894372,55.7754292
611,ВкусВилл,37.554173,55.8023234
612,ВкусВилл,37.5404417,55.9218049
613,ВкусВилл,37.5336115,55.693338
614,ВкусВилл,37.6062327,55.5957786
615,ВкусВилл,37.6763784,55.7863106
616,ВкусВилл,37.5675009,55.7853415
617,ВкусВилл,37.7303043,55.8109362
618,ВкусВилл,37.4375358,55.821765
619,ВкусВилл,37.5559406,55.8705797
620,ВкусВилл,37.8105721,55.7935863
621,ВкусВилл,37.5246352,55.7913629
622,ВкусВилл,37.6553231,55.6435605
623,ВкусВилл,37.480604,55.8085559
624,ВкусВилл,37.6241832,55.6544155
625,ВкусВилл,37.4859182,55.8765493
626,ВкусВилл,37.52683,55.6460619
627,ВкусВилл,37.5682489,55.7617583
628,ВкусВилл,37.5375608,55.8736489
629,ВкусВилл,37.5607727,55.5658316
