ID,name,latitude,longitude
384,Школа №740,37.386977,55.9234499
385,"Школа ""Венда""",37.6156453,55.8154275
386,Школа №315,37.6744233,55.7829817
388,Школа №1499,37.6530058,55.8373491
389,"Кадетская школа-интернат № 1 ""Первый Московский кадетский корпус",37.5590016,55.8151469
390,Школа №285 имени В.А. Молодцова,37.6182724,55.8771321
391,Средняя общеобразовательная лингвистическая школа,37.6608182,55.7832479
392,Школа № 1228. Корпус № 4,37.7079688,55.7636365
393,"ГБОУ ""Школа №1531"", корпус 2",37.6312862,55.8085781
394,ГБОУ Инженерно-техническая школа имени дважды героя Советского Союза Павла Романовича Поповича,37.531497,55.8097084
395,Гимназия Свет,37.5557474,55.8019017
396,Гимназия №1579,37.6595344,55.6468364
397,Школа № 36,57.1827705,65.5898148
398,Лицей № 81,57.1830373,65.587136
399,Средняя общеобразовательная школа № 62,57.1795685,65.5557777
400,Школа №1301 имени Е.Т. Гайдара,37.7338592,55.7731515
401,Школа № 777 имени Героя Советского Союза Е.В. Михайлова. Школьный корпус Рязанский,37.7933316,55.7187639
402,"ГБОУ ""Гимназия №1577"" Подразделение №1",37.6906082,55.8524168
403,"ГБОУ ""Гимназия №1577"" Подразделение №2",37.6883851,55.8515144
404,ГБОУ школа на Юго-Востоке имени Маршала В.И. Чуйкова,37.7725554,55.6970664
406,Школа № 1357 «На Братиславской». Здание №15,37.7775141,55.666917
407,Шуваловская школа № 1448. Корпус «Мосфильмовский»,37.5116901,55.7208063
408,Школа №37. Корпус школьного образования,37.4909324,55.6964498
409,Шуваловская школа № 1448. Основной корпус «Шуваловский»,37.5126036,55.7025401
410,Школа № 1248. Центр «Давыдково»,37.4664046,55.7238334
411,Школа №1248. Школьное здание 1,37.4736251,55.7256354
412,Школа № 1206. Корпус школьного образования №10 «Наш дом»,37.5517052,55.6134269
413,Школа № 17. Школьное здание №3,37.5283704,55.6353393
415,Школа № 1161. Корпус 2,37.5692217,55.551904
416,Школа №49. Школьный корпус,37.5360213,55.645723
417,Школа № 1273. Корпус школьного образования №8,37.5239063,55.6307482
418,Школа № 113. Корпус №2,37.5143281,55.6425203
419,Школа № 1507. Корпус школьного образования,37.5042155,55.6270586
420,Школа № 1507. Корпус школьного образования,37.5065736,55.6303727
421,Школа №109. Основная школа,37.4753687,55.6407698
422,Школа на Яузе корпус 7,37.7074005,55.7735435
425,Британская Международная школа,37.5487683,55.6046949
426,Школа № 1103. Корпус школьного образования №7,37.5522041,55.6060392
427,Школа № 1103. Корпус школьного образования №8,37.5539773,55.6058516
428,Школа № 1103. Корпус школьного образования №9,37.5423683,55.6081561
429,Школа № 1103. Корпус школьного образования №10,37.5420445,55.607317
430,Школа № 1206. Корпус школьного образования №2,37.5290254,55.6101516
431,Школа № 1206. Корпус школьного образования №1,37.5295453,55.610966
432,Школа № 1206. Корпус начального образования №3 «Ресурсный центр»,37.5372548,55.6164806
433,Школа Тропарево. Корпус школьного образования,37.4692649,55.6534828
434,Гимназия №201,37.5049687,55.8213088
435,Школа № 2107. Физико-математическая школа,37.6350583,55.7821585
436,Лицей № 504,37.5994497,55.581379
437,ГБОУ Школа № 2129 ШО №3,37.675786,55.7078821
438,Школа №875. Корпус школьного образования,37.4911326,55.6638663
439,Школа № 324 «Жар-птица». Корпус школьного образования «Журавушка»,37.4930911,55.6745677
440,Школа № 1582. Корпус школьного образования,37.5969963,55.6093183
441,Школа № 924. Корпус школьного образования,37.6129509,55.5986382
443,Школа № 1347. Корпус школьного образования № 9,37.4245915,55.6635992
444,Школа № 2107. Физико-математическая школа,37.6427738,55.7809762
445,Центр образования №2005 Школа здоровья,37.3960701,55.8944659
446,Школа №1179. Корпус школьного образования №3,37.6132711,55.6378887
447,Школа на Юго-Востоке имени Маршала В.И. Чуйкова,37.7669083,55.7118079
448,Школа № 538 имени С.В. Гришина. Корпус школьного образования,37.572277,55.6500286
449,Школа № 538 имени С.В. Гришина. Корпус школьного образования,37.5763527,55.6519599
450,Школа № 538 имени С.В. Гришина. Главный корпус школьного образования,37.577197,55.6524845
451,Школа № 1245. Корпус школьного образования №1,37.593382,55.5997889
452,Центр образования №504,37.5916094,55.6000823
453,Школа № 667. Корпус школьного образования №4,37.6427537,55.5837166
454,Школа № 667. Корпус школьного образования №5,37.6416728,55.5848141
455,Школа № 1862. Корпус школьного образования №3,37.6144554,55.6464016
456,Школа № 1862. Корпус школьного образования №2,37.6144253,55.6478098
457,"Центр образования и спорта ""Москва-98"". Школа № 1",37.4943333,55.6846361
458,"Школа № 7. Подразделение ул. Панфёрова, дом 8 к1",37.540903,55.6811038
459,Школа № 324 «Жар-птица». Корпус школьного образования «Жар-птица»,37.4928015,55.6730663
461,ЦО №354,37.6779451,55.7694638
462,Школа №436,37.8057751,55.7121531
463,Школа при посольстве Индии,37.5632821,55.7467413
464,Школа №522,37.5967786,55.6823227
465,Школа № 1503,37.6548427,55.8131357
466,Гимназия №1551 корпус №8 (начальная школа и основное общее),37.4566219,55.8395614
467,Лицей № 1581 имени Ивана Бунина,37.6955034,55.7789394
468,Школа №1204,37.6914015,55.7728316
469,Школа № 518,37.6371272,55.7438014
470,Школа № 1362,37.7323858,55.7819004
471,КиберШкола,37.7865574,55.8070538
472,Школа №1286 корпус №680,37.4301674,55.8526961
473,Школа № 1236 имени С.В. Милашенкова. Учебный корпус № 963,37.5758929,55.8248631
474,Школа № 158. Школьное отделение № 4,37.4707942,55.867572
475,Школа № 158. Школьное отделение № 1,37.4684484,55.8681307
476,Школа № 1474. Подразделение 4,37.4900897,55.8721899
477,Школа №2098 корпус 5,37.5104288,55.8788068
478,Школа № 67. Подразделение № 2,37.528245,55.7367153
479,Школа №1286. Корпус №173,37.4237741,55.8547777
480,Школа №1474,37.4913039,55.8707703
481,"Школа № 1371 ""Крылатское""",37.4132513,55.7626923
482,"Пушкинская школа № 1500. Отделение ""Сретенка""",37.6328317,55.769069
483,Школа № 1529 имени А. С. Грибоедова. Здание № 3,37.5979576,55.7355099
484,Средняя общеобразовательная школа № 56,57.0920207,65.5731173
485,Школа №57 (здание №1),37.6050056,55.7487141
486,W.I.D.E. School,37.6008585,55.8755887
487,Школа № 120,37.5510871,55.6881157
488,"Школа № 1465 имени адмирала Н.Г. Кузнецова. Здание на Студенческой, 29",37.5456408,55.7400871
489,Центр образования №345,37.6724634,55.7731486
490,Школа № 345 им. А. С. Пушкина,37.6775854,55.7707133
491,Школа № 158. Школьное отделение № 3,37.4674782,55.8735021
492,Школа № 158. Школьное отделение № 2,37.4652311,55.8735256
493,Школа № 1501. Многопрофильные классы на Тихвинской,37.5982605,55.7916642
494,"Лицей №1550, подр №2",37.5586262,55.7853699
495,Школа №1371 «Крылатское»,37.4041761,55.7605428
496,Школа №152,37.5352032,55.8008186
497,Школа №1690,37.7251975,55.7926731
498,Школа №1287 (2),37.5254497,55.7988898
499,Школа №1384 имени А. А. Леманского,37.5234806,55.7982404
500,"Школа №1228 ""Лефортово""",37.7039961,55.7453136
501,Школа №1236,37.582646,55.8174682
502,Центр образования №1480,37.6709812,55.7672761
503,Бауманская инженерная школа № 1580. Корпус 3,37.5953765,55.7137027
504,Школа № 1000. Корпус школьного образования «Татьянин Парк»,37.4289532,55.6547439
505,Школа «Алгоритм»,37.6332242,55.7647665
506,Французский лицей им. А. Дюма при посольстве Франции,37.6316021,55.7630565
507,"Школа №285 имени В.А. Молодцова, дополнительное образование",37.6245895,55.8780127
508,Школа № 2104 на Таганке. Корпус 2,37.6462823,55.7436285
509,Школа № 1271,37.6488379,55.7421669
510,Кадетский корпус Следственного комитета РФ им. Александра Невского,37.7582214,55.6977469
511,Школа №466,37.757896,55.6987181
512,Школа № 1317. Начальное отделение,37.4705109,55.6713862
513,Школа № 1501. Инженерные и ИТ-классы,37.5957341,55.7877555
514,Школа корейского посольства,37.4043214,55.7193349
515,Школа № 2099. Здание 2,37.4910476,55.8199537
