ID,name,latitude,longitude
291,Школа № 345 им. А.С. Пушкина. Дошкольное отделение,55.7796764,37.6683067
292,"Школа ""Покровский квартал"". Детский сад № 2",55.7634365,37.6497945
293,Детский сад №1632,55.8527453,37.6119168
294,Детский сад №402,55.8583931,37.6160749
295,Детский сад №1123,55.8589036,37.6144071
296,Детский сад №1125,55.7220863,37.8208855
297,Детский сад №1002,55.9007981,37.6110589
298,Детский сад №1116,55.8998107,37.6152295
299,Детский сад №1121,55.8992353,37.6155445
300,Детский сад №761,55.7263712,37.8316232
301,"Школа №402 имени Алии Молдагуловой (дошкольный корпус ""Семицветик"")",55.726888,37.8319292
302,"Школа № 1747. Дошкольное отделение ""Олененок""",55.8490764,37.3495234
305,"Романовская школа, дошкольное отделение № 3 «Мозаика»",55.7644286,37.5725901
306,Феникс,55.5841196,37.6031506
307,"Школа № 1530 ""Школа Ломоносова"". Дошкольные группы на Егерской",55.7927301,37.683713
308,Пушкинская школа № 1500. Детский сад,55.7838364,37.6716538
309,Leaders International School,55.778889,37.5749262
310,Школа № 149 имени Героя Советского Союза Ю. Н. Зыкова. Корпус Левитана 3А,55.8008619,37.500553
311,Школа № 149 имени Героя Советского Союза Ю. Н. Зыкова. Корпус Левитана 5А,55.801186,37.4992869
312,Светлые горы,55.8448595,37.370666
313,Детский сад №631,55.8397845,37.531076
314,"ГБОУ СОШ № 2105 Дошкольный корпус №8,9",55.7773505,37.7059496
315,"Курчатовская школа корпус ""Совёнок""",55.7899501,37.4899315
316,Детский сад №1077,55.6078815,37.7347008
317,Детский сад №1114,55.6037931,37.7418284
318,Детский сад №1383,55.6040382,37.7431162
319,Bright Children Academy,55.7523385,37.7090175
320,Школа №1208 им. Героя Советского Союза М.С. Шумилова,55.709847,37.7769369
321,Детский сад № 74,55.7863591,37.5926044
322,Школа № 1540. Дошкольные группы,55.7872697,37.590681
323,"Школа № 1321 ""Ковчег"". Дошкольное отделение здание №2",55.7472332,37.7183324
324,"Школа № 1321 ""Ковчег"". Дошкольное отделение здание №1",55.7445728,37.7201853
325,Детский сад № 531,55.6373343,37.3788471
326,Детский сад №1860,55.7986335,37.6922682
327,Школа №760 им. А. П. Маресьева. Дошкольное отделение,55.8816904,37.7189245
328,Детский сад №115,55.7825002,37.6621864
329,ЧДОУ Детский сад №36 ОАО РЖД,55.7991085,37.6519322
330,Школа № 118. Дошкольное отделение,55.6872676,37.5311302
331,Brookes Life,55.8484077,37.6300392
332,Школа № 37. Дошкольное отделение,55.6976818,37.4918342
333,Детский сад № 624,55.8111301,37.574118
336,ГБУ Школа №1540 дошкольное отделение,55.7906654,37.5928186
337,Школа № 627 имени генерала Д.Д. Лелюшенко. Учебный корпус № 9,55.7327132,37.616815
339,Детский сад 1920,55.7931333,37.5834959
340,"ГБОУ Школа №1797 ""Богородская"" Дошкольное отделение",55.811311,37.7139661
341,Школа № 1347. Корпус дошкольного образования № 8,55.6633443,37.4225077
342,"Школа № 1191. Здание 8 ""Бриз""",55.8519141,37.3570045
343,Школа №2200 корпус 12 (дошкольное отделение),55.8093652,37.8146346
344,Школа №2200 корпус 13 (дошкольное отделение),55.8094517,37.8159521
345,"Романовская школа, дошкольное отделение № 4 Семицветик",55.7637842,37.5646012
347,ЦРР-д/с №780,55.8301113,37.7632098
348,Центр образования №345 (детский сад),55.7743628,37.6757305
349,Школа №1429 имени Героя Советского Союза Н.А. Боброва (Дошкольное отделение),55.7777536,37.682845
350,Центр образования №1601 (детский сад),55.7963101,37.5613984
351,Детский сад AcademKids,55.8745656,37.5975229
352,Центр развития ребенка №430,55.7963431,37.5740919
353,Школа №1499 Дошкольное отделение,55.8380287,37.6517619
354,Лучик,55.807892,37.5575178
355,Школа № 37. Дошкольное отделение,55.7017285,37.5027379
356,Детский сад №525,55.7966548,37.5648636
357,"ДОП ""Красностуденческая 2""",55.8268461,37.5675593
358,Остров сокровищ,55.8213995,37.5694061
359,Школа № 1259. Дошкольное отделение,55.7317743,37.6341318
360,Школа № 1601 - Дошкольное отделение,55.8021578,37.556378
361,Детский сад №694,55.7746236,37.6461949
362,Детский сад № 160 «Радуга»,57.1737871,65.5515488
363,Детский сад №1727,55.7773447,37.5537523
365,"Школа №1282 ""Сокольники"" (дошкольное отделение 3)",55.7950346,37.6561801
366,"Школа №1282 ""Сокольники"" (дошкольное отделение 4)",55.7963166,37.655646
367,Школа № 345 имени А.С. Пушкина. Дошкольное отделение,55.7654735,37.6558909
